조업일,KPI_ID,관리항목,실적값,원판정,연속판정,연속기준
2024-11-13,KPI_U04_QTY_G01,정제량,1060971.5292,정상,정상,2일 연속
2024-11-14,KPI_U04_QTY_G01,정제량,1055529.6659,정상,정상,2일 연속
2024-11-15,KPI_U04_QTY_G01,정제량,1038663.5789,정상,정상,2일 연속
2024-11-16,KPI_U04_QTY_G01,정제량,1054993.8494,정상,정상,2일 연속
2024-11-17,KPI_U04_QTY_G01,정제량,1060254.0676,정상,정상,2일 연속
2024-11-18,KPI_U04_QTY_G01,정제량,1046160.7791,정상,정상,2일 연속
2024-11-19,KPI_U04_QTY_G01,정제량,1036977.536,정상,정상,2일 연속
2024-11-20,KPI_U04_QTY_G01,정제량,1038939.612,정상,정상,2일 연속
2024-11-21,KPI_U04_QTY_G01,정제량,1051919.8939,정상,정상,2일 연속
2024-11-22,KPI_U04_QTY_G01,정제량,1042017.1004,정상,정상,2일 연속
2024-11-23,KPI_U04_QTY_G01,정제량,1062371.7153,정상,정상,2일 연속
2024-11-24,KPI_U04_QTY_G01,정제량,1066792.3089,정상,정상,2일 연속
2024-11-25,KPI_U04_QTY_G01,정제량,1055256.3929,정상,정상,2일 연속
2024-11-26,KPI_U04_QTY_G01,정제량,1046980.3785,정상,정상,2일 연속
2024-11-27,KPI_U04_QTY_G01,정제량,1056502.3958,정상,정상,2일 연속
2024-11-28,KPI_U04_QTY_G01,정제량,1073030.6622,정상,정상,2일 연속
2024-11-29,KPI_U04_QTY_G01,정제량,1079943.7502,정상,정상,2일 연속
2024-11-30,KPI_U04_QTY_G01,정제량,1092541.0918,이상,정상,2일 연속
2024-12-01,KPI_U04_QTY_G01,정제량,1069656.8665,정상,정상,2일 연속
2024-12-02,KPI_U04_QTY_G01,정제량,1047391.2215,정상,정상,2일 연속
2024-12-03,KPI_U04_QTY_G01,정제량,1055815.7942,정상,정상,2일 연속
2024-12-04,KPI_U04_QTY_G01,정제량,1042213.1964,정상,정상,2일 연속
2024-12-05,KPI_U04_QTY_G01,정제량,1048785.9022,정상,정상,2일 연속
2024-12-06,KPI_U04_QTY_G01,정제량,1075825.9872,정상,정상,2일 연속
2024-12-07,KPI_U04_QTY_G01,정제량,1059680.263,정상,정상,2일 연속
2024-12-08,KPI_U04_QTY_G01,정제량,1055158.1368,정상,정상,2일 연속
2024-12-09,KPI_U04_QTY_G01,정제량,1046426.2427,정상,정상,2일 연속
2024-12-10,KPI_U04_QTY_G01,정제량,1048365.2835,정상,정상,2일 연속
2024-12-11,KPI_U04_QTY_G01,정제량,1032992.6968,정상,정상,2일 연속
2024-12-12,KPI_U04_QTY_G01,정제량,1032169.5238,정상,정상,2일 연속
2024-12-13,KPI_U04_QTY_G01,정제량,1056480.8932,정상,정상,2일 연속
2024-12-14,KPI_U04_QTY_G01,정제량,1050117.6346,정상,정상,2일 연속
2024-12-15,KPI_U04_QTY_G01,정제량,1069750.4218,정상,정상,2일 연속
2024-12-16,KPI_U04_QTY_G01,정제량,1054259.0378,정상,정상,2일 연속
2024-12-17,KPI_U04_QTY_G01,정제량,1021402.8419,주의,정상,2일 연속
2024-12-18,KPI_U04_QTY_G01,정제량,1045979.7614,정상,정상,2일 연속
2024-12-19,KPI_U04_QTY_G01,정제량,1035162.0403,정상,정상,2일 연속
2024-12-20,KPI_U04_QTY_G01,정제량,1042126.131,정상,정상,2일 연속
2024-12-21,KPI_U04_QTY_G01,정제량,1037518.8649,정상,정상,2일 연속
2024-12-22,KPI_U04_QTY_G01,정제량,1051150.3688,정상,정상,2일 연속
2024-12-23,KPI_U04_QTY_G01,정제량,1048694.6085,정상,정상,2일 연속
2024-12-24,KPI_U04_QTY_G01,정제량,1044672.049,정상,정상,2일 연속
2024-12-25,KPI_U04_QTY_G01,정제량,1044058.8981,정상,정상,2일 연속
2024-12-26,KPI_U04_QTY_G01,정제량,1050682.2353,정상,정상,2일 연속
2024-12-27,KPI_U04_QTY_G01,정제량,1040522.2902,정상,정상,2일 연속
2024-12-28,KPI_U04_QTY_G01,정제량,1046824.8151,정상,정상,2일 연속
2024-12-29,KPI_U04_QTY_G01,정제량,1043453.4198,정상,정상,2일 연속
2024-12-30,KPI_U04_QTY_G01,정제량,1059453.4162,정상,정상,2일 연속
2024-12-31,KPI_U04_QTY_G01,정제량,1074583.7517,정상,정상,2일 연속
2025-01-01,KPI_U04_QTY_G01,정제량,1068941.0392,정상,정상,2일 연속
2025-01-02,KPI_U04_QTY_G01,정제량,1047481.0942,정상,정상,2일 연속
2025-01-03,KPI_U04_QTY_G01,정제량,1070002.8046,정상,정상,2일 연속
2025-01-04,KPI_U04_QTY_G01,정제량,1056006.3626,정상,정상,2일 연속
2025-01-05,KPI_U04_QTY_G01,정제량,1005688.7329,이상,정상,2일 연속
2025-01-06,KPI_U04_QTY_G01,정제량,1036992.5642,정상,정상,2일 연속
2025-01-07,KPI_U04_QTY_G01,정제량,1023931.8145,정상,정상,2일 연속
2025-01-08,KPI_U04_QTY_G01,정제량,1064115.1067,정상,정상,2일 연속
2025-01-09,KPI_U04_QTY_G01,정제량,1061514.1564,정상,정상,2일 연속
2025-01-10,KPI_U04_QTY_G01,정제량,1060909.6808,정상,정상,2일 연속
2025-01-11,KPI_U04_QTY_G01,정제량,1035061.8663,정상,정상,2일 연속
2025-01-12,KPI_U04_QTY_G01,정제량,1049272.3493,정상,정상,2일 연속
2025-01-13,KPI_U04_QTY_G01,정제량,1048807.1488,정상,정상,2일 연속
2025-01-14,KPI_U04_QTY_G01,정제량,1034772.7406,정상,정상,2일 연속
2025-01-15,KPI_U04_QTY_G01,정제량,1034779.1927,정상,정상,2일 연속
2025-01-16,KPI_U04_QTY_G01,정제량,1034198.5437,정상,정상,2일 연속
2025-01-17,KPI_U04_QTY_G01,정제량,1034477.9655,정상,정상,2일 연속
2025-01-18,KPI_U04_QTY_G01,정제량,1047134.6265,정상,정상,2일 연속
2025-01-19,KPI_U04_QTY_G01,정제량,1058168.2689,정상,정상,2일 연속
2025-01-20,KPI_U04_QTY_G01,정제량,1044873.765,정상,정상,2일 연속
2025-01-21,KPI_U04_QTY_G01,정제량,1054631.2527,정상,정상,2일 연속
2025-01-22,KPI_U04_QTY_G01,정제량,1083517.0758,주의,정상,2일 연속
2025-01-23,KPI_U04_QTY_G01,정제량,1064913.4593,정상,정상,2일 연속
2025-01-24,KPI_U04_QTY_G01,정제량,1076943.3179,정상,정상,2일 연속
2025-01-25,KPI_U04_QTY_G01,정제량,1056970.5767,정상,정상,2일 연속
2025-01-26,KPI_U04_QTY_G01,정제량,1068615.6654,정상,정상,2일 연속
2025-01-27,KPI_U04_QTY_G01,정제량,1037020.8947,정상,정상,2일 연속
2025-01-28,KPI_U04_QTY_G01,정제량,1064236.6682,정상,정상,2일 연속
2025-01-29,KPI_U04_QTY_G01,정제량,1058122.1486,정상,정상,2일 연속
2025-01-30,KPI_U04_QTY_G01,정제량,1058025.1551,정상,정상,2일 연속
2025-01-31,KPI_U04_QTY_G01,정제량,1041821.7301,정상,정상,2일 연속
2025-02-01,KPI_U04_QTY_G01,정제량,1043213.7896,정상,정상,2일 연속
2025-02-02,KPI_U04_QTY_G01,정제량,1044696.1927,정상,정상,2일 연속
2025-02-03,KPI_U04_QTY_G01,정제량,1077525.9163,정상,정상,2일 연속
2025-02-04,KPI_U04_QTY_G01,정제량,1047120.7155,정상,정상,2일 연속
2025-02-05,KPI_U04_QTY_G01,정제량,1053851.1107,정상,정상,2일 연속
2025-02-06,KPI_U04_QTY_G01,정제량,1052004.9198,정상,정상,2일 연속
2025-02-07,KPI_U04_QTY_G01,정제량,1061746.7151,정상,정상,2일 연속
2025-02-08,KPI_U04_QTY_G01,정제량,1043962.5491,정상,정상,2일 연속
2025-02-09,KPI_U04_QTY_G01,정제량,1056309.517,정상,정상,2일 연속
2025-02-10,KPI_U04_QTY_G01,정제량,1019751.5856,주의,정상,2일 연속
2025-02-11,KPI_U04_QTY_G01,정제량,1028965.4973,정상,정상,2일 연속
2025-02-12,KPI_U04_QTY_G01,정제량,1046383.1751,정상,정상,2일 연속
2025-02-13,KPI_U04_QTY_G01,정제량,1048283.2208,정상,정상,2일 연속
2025-02-14,KPI_U04_QTY_G01,정제량,1032987.2874,정상,정상,2일 연속
2025-02-15,KPI_U04_QTY_G01,정제량,1072381.2391,정상,정상,2일 연속
2025-02-16,KPI_U04_QTY_G01,정제량,1040885.8405,정상,정상,2일 연속
2025-02-17,KPI_U04_QTY_G01,정제량,1032284.4208,정상,정상,2일 연속
2025-02-18,KPI_U04_QTY_G01,정제량,1049606.456,정상,정상,2일 연속
2025-02-19,KPI_U04_QTY_G01,정제량,1047372.1859,정상,정상,2일 연속
2025-02-20,KPI_U04_QTY_G01,정제량,1066098.6574,정상,정상,2일 연속
2025-02-21,KPI_U04_QTY_G01,정제량,1048781.3432,정상,정상,2일 연속
2025-02-22,KPI_U04_QTY_G01,정제량,1061423.3927,정상,정상,2일 연속
2025-02-23,KPI_U04_QTY_G01,정제량,1034216.6552,정상,정상,2일 연속
2025-02-24,KPI_U04_QTY_G01,정제량,1063606.6085,정상,정상,2일 연속
2025-02-25,KPI_U04_QTY_G01,정제량,1062225.4481,정상,정상,2일 연속
2025-02-26,KPI_U04_QTY_G01,정제량,1048849.5851,정상,정상,2일 연속
2025-02-27,KPI_U04_QTY_G01,정제량,1072940.4163,정상,정상,2일 연속
2025-02-28,KPI_U04_QTY_G01,정제량,1069049.9555,정상,정상,2일 연속
2025-03-01,KPI_U04_QTY_G01,정제량,1062570.579,정상,정상,2일 연속
2025-03-02,KPI_U04_QTY_G01,정제량,1077755.4518,정상,정상,2일 연속
2025-03-03,KPI_U04_QTY_G01,정제량,1049599.8274,정상,정상,2일 연속
2025-03-04,KPI_U04_QTY_G01,정제량,1079541.8824,정상,정상,2일 연속
2025-03-05,KPI_U04_QTY_G01,정제량,1040198.3363,정상,정상,2일 연속
2025-03-06,KPI_U04_QTY_G01,정제량,1047951.473,정상,정상,2일 연속
2025-03-07,KPI_U04_QTY_G01,정제량,1021486.8269,주의,정상,2일 연속
2025-03-08,KPI_U04_QTY_G01,정제량,1048880.2553,정상,정상,2일 연속
2025-03-09,KPI_U04_QTY_G01,정제량,1056315.6256,정상,정상,2일 연속
2025-03-10,KPI_U04_QTY_G01,정제량,1055988.0937,정상,정상,2일 연속
2025-03-11,KPI_U04_QTY_G01,정제량,1065477.0195,정상,정상,2일 연속
2025-03-12,KPI_U04_QTY_G01,정제량,1013617.1682,주의,정상,2일 연속
2025-03-13,KPI_U04_QTY_G01,정제량,1060753.2696,정상,정상,2일 연속
2025-03-14,KPI_U04_QTY_G01,정제량,1077093.9767,정상,정상,2일 연속
2025-03-15,KPI_U04_QTY_G01,정제량,1054222.2659,정상,정상,2일 연속
2025-03-16,KPI_U04_QTY_G01,정제량,1063852.4582,정상,정상,2일 연속
2025-03-17,KPI_U04_QTY_G01,정제량,1053455.2968,정상,정상,2일 연속
2025-03-18,KPI_U04_QTY_G01,정제량,1059967.6836,정상,정상,2일 연속
2025-03-19,KPI_U04_QTY_G01,정제량,1078009.0404,정상,정상,2일 연속
2025-03-20,KPI_U04_QTY_G01,정제량,1071648.7398,정상,정상,2일 연속
2025-03-21,KPI_U04_QTY_G01,정제량,1047691.8534,정상,정상,2일 연속
2025-03-22,KPI_U04_QTY_G01,정제량,1063512.467,정상,정상,2일 연속
2025-03-23,KPI_U04_QTY_G01,정제량,1053149.1004,정상,정상,2일 연속
2025-03-24,KPI_U04_QTY_G01,정제량,1062958.5695,정상,정상,2일 연속
2025-03-25,KPI_U04_QTY_G01,정제량,1035188.6023,정상,정상,2일 연속
2025-03-26,KPI_U04_QTY_G01,정제량,1040556.6787,정상,정상,2일 연속
2025-03-27,KPI_U04_QTY_G01,정제량,1018384.4356,주의,정상,2일 연속
2025-03-28,KPI_U04_QTY_G01,정제량,1033035.0932,정상,정상,2일 연속
2025-03-29,KPI_U04_QTY_G01,정제량,1050967.3213,정상,정상,2일 연속
2025-03-30,KPI_U04_QTY_G01,정제량,1053793.2244,정상,정상,2일 연속
2025-03-31,KPI_U04_QTY_G01,정제량,1050892.9525,정상,정상,2일 연속
2025-04-01,KPI_U04_QTY_G01,정제량,1063256.5099,정상,정상,2일 연속
2025-04-02,KPI_U04_QTY_G01,정제량,1062873.8548,정상,정상,2일 연속
2025-04-03,KPI_U04_QTY_G01,정제량,1047786.7196,정상,정상,2일 연속
2025-04-04,KPI_U04_QTY_G01,정제량,1004056.1761,이상,정상,2일 연속
2025-04-05,KPI_U04_QTY_G01,정제량,1031887.7476,정상,정상,2일 연속
2025-04-06,KPI_U04_QTY_G01,정제량,1021871.4138,주의,정상,2일 연속
2025-04-07,KPI_U04_QTY_G01,정제량,1029244.8076,정상,정상,2일 연속
2025-04-08,KPI_U04_QTY_G01,정제량,1044254.8336,정상,정상,2일 연속
2025-04-09,KPI_U04_QTY_G01,정제량,1042083.5142,정상,정상,2일 연속
2025-04-10,KPI_U04_QTY_G01,정제량,1072438.9234,정상,정상,2일 연속
2025-04-11,KPI_U04_QTY_G01,정제량,1054949.9801,정상,정상,2일 연속
2025-04-12,KPI_U04_QTY_G01,정제량,1056585.994,정상,정상,2일 연속
2025-04-13,KPI_U04_QTY_G01,정제량,1050174.9305,정상,정상,2일 연속
2025-04-14,KPI_U04_QTY_G01,정제량,1066801.8774,정상,정상,2일 연속
2025-04-15,KPI_U04_QTY_G01,정제량,1079281.2435,정상,정상,2일 연속
2025-04-16,KPI_U04_QTY_G01,정제량,1075209.259,정상,정상,2일 연속
2025-04-17,KPI_U04_QTY_G01,정제량,1054700.0218,정상,정상,2일 연속
2025-04-18,KPI_U04_QTY_G01,정제량,1038190.5366,정상,정상,2일 연속
2025-04-19,KPI_U04_QTY_G01,정제량,1044164.7177,정상,정상,2일 연속
2025-04-20,KPI_U04_QTY_G01,정제량,1051846.4215,정상,정상,2일 연속
2025-04-21,KPI_U04_QTY_G01,정제량,1028790.532,정상,정상,2일 연속
2025-04-22,KPI_U04_QTY_G01,정제량,1045799.4893,정상,정상,2일 연속
2025-04-23,KPI_U04_QTY_G01,정제량,1038001.6168,정상,정상,2일 연속
2025-04-24,KPI_U04_QTY_G01,정제량,1037335.9381,정상,정상,2일 연속
2025-04-25,KPI_U04_QTY_G01,정제량,1031019.3867,정상,정상,2일 연속
2025-04-26,KPI_U04_QTY_G01,정제량,1062136.2306,정상,정상,2일 연속
2025-04-27,KPI_U04_QTY_G01,정제량,1087640.355,주의,정상,2일 연속
2025-04-28,KPI_U04_QTY_G01,정제량,1053777.4945,정상,정상,2일 연속
2025-04-29,KPI_U04_QTY_G01,정제량,1052373.7215,정상,정상,2일 연속
2025-04-30,KPI_U04_QTY_G01,정제량,1044979.4781,정상,정상,2일 연속
2025-05-01,KPI_U04_QTY_G01,정제량,1054870.1538,정상,정상,2일 연속
2025-05-02,KPI_U04_QTY_G01,정제량,1046235.3154,정상,정상,2일 연속
2025-05-03,KPI_U04_QTY_G01,정제량,1051563.4101,정상,정상,2일 연속
2025-05-04,KPI_U04_QTY_G01,정제량,1017408.1483,주의,정상,2일 연속
2025-05-05,KPI_U04_QTY_G01,정제량,1051525.2123,정상,정상,2일 연속
2025-05-06,KPI_U04_QTY_G01,정제량,1049256.9324,정상,정상,2일 연속
2025-05-07,KPI_U04_QTY_G01,정제량,1040995.908,정상,정상,2일 연속
2025-05-08,KPI_U04_QTY_G01,정제량,1039121.9518,정상,정상,2일 연속
2025-05-09,KPI_U04_QTY_G01,정제량,1027578.9426,정상,정상,2일 연속
2025-05-10,KPI_U04_QTY_G01,정제량,1042029.1397,정상,정상,2일 연속
2025-05-11,KPI_U04_QTY_G01,정제량,1066301.1396,정상,정상,2일 연속
2025-05-12,KPI_U04_QTY_G01,정제량,1049031.8062,정상,정상,2일 연속
2025-05-13,KPI_U04_QTY_G01,정제량,1054357.994,정상,정상,2일 연속
2025-05-14,KPI_U04_QTY_G01,정제량,1012380.0112,주의,정상,2일 연속
2025-05-15,KPI_U04_QTY_G01,정제량,1039096.7673,정상,정상,2일 연속
2025-05-16,KPI_U04_QTY_G01,정제량,1005183.4124,이상,정상,2일 연속
2025-05-17,KPI_U04_QTY_G01,정제량,1022337.9541,주의,정상,2일 연속
2025-05-18,KPI_U04_QTY_G01,정제량,1059123.409,정상,정상,2일 연속
2025-05-19,KPI_U04_QTY_G01,정제량,1061725.3602,정상,정상,2일 연속
2025-05-20,KPI_U04_QTY_G01,정제량,1078392.7131,정상,정상,2일 연속
2025-05-21,KPI_U04_QTY_G01,정제량,1075062.883,정상,정상,2일 연속
2025-05-22,KPI_U04_QTY_G01,정제량,1065029.8736,정상,정상,2일 연속
2025-05-23,KPI_U04_QTY_G01,정제량,1068607.9981,정상,정상,2일 연속
2025-05-24,KPI_U04_QTY_G01,정제량,1044928.8199,정상,정상,2일 연속
2025-05-25,KPI_U04_QTY_G01,정제량,1059639.1192,정상,정상,2일 연속
2025-05-26,KPI_U04_QTY_G01,정제량,1039479.833,정상,정상,2일 연속
2025-05-27,KPI_U04_QTY_G01,정제량,1065614.543,정상,정상,2일 연속
2025-05-28,KPI_U04_QTY_G01,정제량,1057156.7858,정상,정상,2일 연속
2025-05-29,KPI_U04_QTY_G01,정제량,1092037.8575,주의,정상,2일 연속
2025-05-30,KPI_U04_QTY_G01,정제량,1064742.9639,정상,정상,2일 연속
2025-05-31,KPI_U04_QTY_G01,정제량,1042817.3515,정상,정상,2일 연속
2025-06-01,KPI_U04_QTY_G01,정제량,1059073.3075,정상,정상,2일 연속
2025-06-02,KPI_U04_QTY_G01,정제량,1059263.3292,정상,정상,2일 연속
2025-06-03,KPI_U04_QTY_G01,정제량,1041573.2889,정상,정상,2일 연속
2025-06-04,KPI_U04_QTY_G01,정제량,1048621.3455,정상,정상,2일 연속
2025-06-05,KPI_U04_QTY_G01,정제량,1069464.8966,정상,정상,2일 연속
2025-06-06,KPI_U04_QTY_G01,정제량,1080405.4337,정상,정상,2일 연속
2025-06-07,KPI_U04_QTY_G01,정제량,1068693.6256,정상,정상,2일 연속
2025-06-08,KPI_U04_QTY_G01,정제량,1048911.2222,정상,정상,2일 연속
2025-06-09,KPI_U04_QTY_G01,정제량,1041302.6642,정상,정상,2일 연속
2025-06-10,KPI_U04_QTY_G01,정제량,1052481.834,정상,정상,2일 연속
2025-06-11,KPI_U04_QTY_G01,정제량,1071888.1555,정상,정상,2일 연속
2025-06-12,KPI_U04_QTY_G01,정제량,1062062.8477,정상,정상,2일 연속
2025-06-13,KPI_U04_QTY_G01,정제량,1038733.6943,정상,정상,2일 연속
2025-06-14,KPI_U04_QTY_G01,정제량,1029519.5003,정상,정상,2일 연속
2025-06-15,KPI_U04_QTY_G01,정제량,1036761.5337,정상,정상,2일 연속
2025-06-16,KPI_U04_QTY_G01,정제량,1046283.6849,정상,정상,2일 연속
2025-06-17,KPI_U04_QTY_G01,정제량,1054149.6725,정상,정상,2일 연속
2025-06-18,KPI_U04_QTY_G01,정제량,1061207.4375,정상,정상,2일 연속
2025-06-19,KPI_U04_QTY_G01,정제량,1051785.5637,정상,정상,2일 연속
2025-06-20,KPI_U04_QTY_G01,정제량,1035787.3131,정상,정상,2일 연속
2025-06-21,KPI_U04_QTY_G01,정제량,1067429.9515,정상,정상,2일 연속
2025-06-22,KPI_U04_QTY_G01,정제량,1054472.3451,정상,정상,2일 연속
2025-06-23,KPI_U04_QTY_G01,정제량,1054026.6171,정상,정상,2일 연속
2025-06-24,KPI_U04_QTY_G01,정제량,1071114.1239,정상,정상,2일 연속
2025-06-25,KPI_U04_QTY_G01,정제량,1056879.4178,정상,정상,2일 연속
2025-06-26,KPI_U04_QTY_G01,정제량,1056997.2163,정상,정상,2일 연속
2025-06-27,KPI_U04_QTY_G01,정제량,1067454.8248,정상,정상,2일 연속
2025-06-28,KPI_U04_QTY_G01,정제량,1067061.5528,정상,정상,2일 연속
2025-06-29,KPI_U04_QTY_G01,정제량,1067360.0309,정상,정상,2일 연속
2025-06-30,KPI_U04_QTY_G01,정제량,1072334.0251,정상,정상,2일 연속
2025-07-01,KPI_U04_QTY_G01,정제량,1047515.3364,정상,정상,2일 연속
2025-07-02,KPI_U04_QTY_G01,정제량,1080856.397,정상,정상,2일 연속
2025-07-03,KPI_U04_QTY_G01,정제량,1046756.3069,정상,정상,2일 연속
2025-07-04,KPI_U04_QTY_G01,정제량,1054827.7684,정상,정상,2일 연속
2025-07-05,KPI_U04_QTY_G01,정제량,1066268.0858,정상,정상,2일 연속
2025-07-06,KPI_U04_QTY_G01,정제량,1073754.9251,정상,정상,2일 연속
2025-07-07,KPI_U04_QTY_G01,정제량,1045042.3061,정상,정상,2일 연속
2025-07-08,KPI_U04_QTY_G01,정제량,1035032.3263,정상,정상,2일 연속
2025-07-09,KPI_U04_QTY_G01,정제량,1038343.245,정상,정상,2일 연속
2025-07-10,KPI_U04_QTY_G01,정제량,1044029.4163,정상,정상,2일 연속
2025-07-11,KPI_U04_QTY_G01,정제량,1057109.4744,정상,정상,2일 연속
2025-07-12,KPI_U04_QTY_G01,정제량,1036920.0254,정상,정상,2일 연속
2025-07-13,KPI_U04_QTY_G01,정제량,1044773.5995,정상,정상,2일 연속
2025-07-14,KPI_U04_QTY_G01,정제량,1036657.3506,정상,정상,2일 연속
2025-07-15,KPI_U04_QTY_G01,정제량,1063235.2452,정상,정상,2일 연속
2025-07-16,KPI_U04_QTY_G01,정제량,1057153.7969,정상,정상,2일 연속
2025-07-17,KPI_U04_QTY_G01,정제량,1071272.2241,정상,정상,2일 연속
2025-07-18,KPI_U04_QTY_G01,정제량,1081068.6366,주의,정상,2일 연속
2025-07-19,KPI_U04_QTY_G01,정제량,1077266.669,정상,정상,2일 연속
2025-07-20,KPI_U04_QTY_G01,정제량,1072776.6485,정상,정상,2일 연속
2025-07-21,KPI_U04_QTY_G01,정제량,1049679.9172,정상,정상,2일 연속
2025-07-22,KPI_U04_QTY_G01,정제량,1051597.7424,정상,정상,2일 연속
2025-07-23,KPI_U04_QTY_G01,정제량,1061481.3393,정상,정상,2일 연속
2025-07-24,KPI_U04_QTY_G01,정제량,1067617.3254,정상,정상,2일 연속
2025-07-25,KPI_U04_QTY_G01,정제량,1043058.1818,정상,정상,2일 연속
2025-07-26,KPI_U04_QTY_G01,정제량,1033009.19,정상,정상,2일 연속
2025-07-27,KPI_U04_QTY_G01,정제량,1049004.1784,정상,정상,2일 연속
2025-07-28,KPI_U04_QTY_G01,정제량,1061368.5726,정상,정상,2일 연속
2025-07-29,KPI_U04_QTY_G01,정제량,1082262.4008,주의,정상,2일 연속
2025-07-30,KPI_U04_QTY_G01,정제량,1071222.6954,정상,정상,2일 연속
2025-07-31,KPI_U04_QTY_G01,정제량,1071403.8566,정상,정상,2일 연속
2025-08-01,KPI_U04_QTY_G01,정제량,1056502.6726,정상,정상,2일 연속
2025-08-02,KPI_U04_QTY_G01,정제량,1053428.1201,정상,정상,2일 연속
2025-08-03,KPI_U04_QTY_G01,정제량,1044069.5897,정상,정상,2일 연속
2025-08-04,KPI_U04_QTY_G01,정제량,1039945.1682,정상,정상,2일 연속
2025-08-05,KPI_U04_QTY_G01,정제량,1054492.6029,정상,정상,2일 연속
2025-08-06,KPI_U04_QTY_G01,정제량,1057468.0894,정상,정상,2일 연속
2025-08-07,KPI_U04_QTY_G01,정제량,1075349.4344,정상,정상,2일 연속
2025-08-08,KPI_U04_QTY_G01,정제량,1065393.8106,정상,정상,2일 연속
2025-08-09,KPI_U04_QTY_G01,정제량,1051549.1939,정상,정상,2일 연속
2025-08-10,KPI_U04_QTY_G01,정제량,1031075.8455,정상,정상,2일 연속
2025-08-11,KPI_U04_QTY_G01,정제량,1031733.9127,정상,정상,2일 연속
2025-08-12,KPI_U04_QTY_G01,정제량,1038062.6177,정상,정상,2일 연속
2025-08-13,KPI_U04_QTY_G01,정제량,1041269.8744,정상,정상,2일 연속
2025-08-14,KPI_U04_QTY_G01,정제량,1047644.2933,정상,정상,2일 연속
